"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:26:49 GMT 2022","Mon Oct 03 00:26:54 GMT 2022","5739","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:26:54 GMT 2022","Mon Oct 03 00:27:02 GMT 2022","7588","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:27:53 GMT 2022","Mon Oct 03 00:27:57 GMT 2022","3830","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:26:37 GMT 2022","Mon Oct 03 00:26:39 GMT 2022","1824","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:26:26 GMT 2022","Mon Oct 03 00:26:28 GMT 2022","1610","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:27:23 GMT 2022","Mon Oct 03 00:27:27 GMT 2022","3848","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:27:32 GMT 2022","Mon Oct 03 00:27:37 GMT 2022","4397","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:26:30 GMT 2022","Mon Oct 03 00:26:32 GMT 2022","2256","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:27:13 GMT 2022","Mon Oct 03 00:27:15 GMT 2022","2668","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:26:41 GMT 2022","Mon Oct 03 00:26:43 GMT 2022","2109","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:26:39 GMT 2022","Mon Oct 03 00:26:41 GMT 2022","2187","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:27:19 GMT 2022","Mon Oct 03 00:27:23 GMT 2022","3916","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:27:40 GMT 2022","Mon Oct 03 00:27:42 GMT 2022","2743","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:26:32 GMT 2022","Mon Oct 03 00:26:35 GMT 2022","2353","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:27:27 GMT 2022","Mon Oct 03 00:27:30 GMT 2022","2899","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:27:50 GMT 2022","Mon Oct 03 00:27:53 GMT 2022","3757","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:27:43 GMT 2022","Mon Oct 03 00:27:46 GMT 2022","3842","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:27:15 GMT 2022","Mon Oct 03 00:27:19 GMT 2022","3292","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:27:30 GMT 2022","Mon Oct 03 00:27:32 GMT 2022","2545","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:27:02 GMT 2022","Mon Oct 03 00:27:09 GMT 2022","7396","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:26:43 GMT 2022","Mon Oct 03 00:26:45 GMT 2022","2040","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:27:37 GMT 2022","Mon Oct 03 00:27:40 GMT 2022","3038","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:26:28 GMT 2022","Mon Oct 03 00:26:30 GMT 2022","2312","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:26:35 GMT 2022","Mon Oct 03 00:26:37 GMT 2022","2211","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
