"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:20:55 GMT 2022","Mon Oct 03 00:20:57 GMT 2022","2324","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:20:24 GMT 2022","Mon Oct 03 00:20:32 GMT 2022","7914","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:20:49 GMT 2022","Mon Oct 03 00:20:52 GMT 2022","3353","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:19:50 GMT 2022","Mon Oct 03 00:19:53 GMT 2022","2501","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:20:07 GMT 2022","Mon Oct 03 00:20:09 GMT 2022","1799","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:20:52 GMT 2022","Mon Oct 03 00:20:55 GMT 2022","2489","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:20:42 GMT 2022","Mon Oct 03 00:20:43 GMT 2022","1764","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:21:02 GMT 2022","Mon Oct 03 00:21:05 GMT 2022","2520","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:20:11 GMT 2022","Mon Oct 03 00:20:24 GMT 2022","12332","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:21:15 GMT 2022","Mon Oct 03 00:21:18 GMT 2022","3153","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:20:43 GMT 2022","Mon Oct 03 00:20:46 GMT 2022","2400","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:21:05 GMT 2022","Mon Oct 03 00:21:09 GMT 2022","3990","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:20:32 GMT 2022","Mon Oct 03 00:20:39 GMT 2022","7092","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:21:00 GMT 2022","Mon Oct 03 00:21:02 GMT 2022","2536","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:20:57 GMT 2022","Mon Oct 03 00:21:00 GMT 2022","2470","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:19:57 GMT 2022","Mon Oct 03 00:19:59 GMT 2022","1946","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:20:03 GMT 2022","Mon Oct 03 00:20:05 GMT 2022","1707","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:19:55 GMT 2022","Mon Oct 03 00:19:57 GMT 2022","1860","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:19:53 GMT 2022","Mon Oct 03 00:19:55 GMT 2022","2250","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:21:12 GMT 2022","Mon Oct 03 00:21:15 GMT 2022","2985","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:20:46 GMT 2022","Mon Oct 03 00:20:49 GMT 2022","2904","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:20:05 GMT 2022","Mon Oct 03 00:20:07 GMT 2022","1820","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:19:59 GMT 2022","Mon Oct 03 00:20:01 GMT 2022","2027","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 00:20:01 GMT 2022","Mon Oct 03 00:20:03 GMT 2022","1969","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
