"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 20 10:52:05 GMT 2022","Thu Oct 20 10:52:09 GMT 2022","4344","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Thu Oct 20 10:51:15 GMT 2022","Thu Oct 20 10:51:17 GMT 2022","2713","","Blog page","","","","Contain header ""SIP Trunking | Complete Guide to Session Initiation Protocol"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Thu Oct 20 10:52:19 GMT 2022","Thu Oct 20 10:52:23 GMT 2022","3747","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Thu Oct 20 10:51:59 GMT 2022","Thu Oct 20 10:52:01 GMT 2022","2043","","Main page","","","","See all button menu on the main page",""
"passed","Thu Oct 20 10:51:10 GMT 2022","Thu Oct 20 10:51:12 GMT 2022","2650","","Blog page","","","","Contain header ""SMS | Complete Guide to Sending Text Messages"", after click ""SMS Guide"" (example #1)",""
"passed","Thu Oct 20 10:51:49 GMT 2022","Thu Oct 20 10:51:57 GMT 2022","7956","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Thu Oct 20 10:51:22 GMT 2022","Thu Oct 20 10:51:25 GMT 2022","2268","","Blog page","","","","Contain header ""Two-Factor Authentication | Complete Guide to 2FA"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Thu Oct 20 10:52:16 GMT 2022","Thu Oct 20 10:52:19 GMT 2022","2761","","Main page","","","","Show right href, after move to Pricing",""
"passed","Thu Oct 20 10:51:40 GMT 2022","Thu Oct 20 10:51:49 GMT 2022","8537","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Thu Oct 20 10:52:37 GMT 2022","Thu Oct 20 10:52:41 GMT 2022","3944","","Sign Up page","","","","Registration with empty credentials",""
"passed","Thu Oct 20 10:51:25 GMT 2022","Thu Oct 20 10:51:27 GMT 2022","2178","","Blog page","","","","Contain header ""Fax | Complete Guide to Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Thu Oct 20 10:51:12 GMT 2022","Thu Oct 20 10:51:15 GMT 2022","2202","","Blog page","","","","Contain header ""VoIP | Complete Guide to Voice over Internet Protocol"", after click ""VoIP Guide"" (example #2)",""
"passed","Thu Oct 20 10:52:27 GMT 2022","Thu Oct 20 10:52:30 GMT 2022","2933","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Thu Oct 20 10:51:18 GMT 2022","Thu Oct 20 10:51:20 GMT 2022","2381","","Blog page","","","","Contain header ""WebRTC | Complete Guide to Web Real-Time Communication"", after click ""WebRTC Guide"" (example #4)",""
"passed","Thu Oct 20 10:51:08 GMT 2022","Thu Oct 20 10:51:10 GMT 2022","1574","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Thu Oct 20 10:52:13 GMT 2022","Thu Oct 20 10:52:16 GMT 2022","3069","","Main page","","","","Show right href, after move to Products",""
"passed","Thu Oct 20 10:52:30 GMT 2022","Thu Oct 20 10:52:34 GMT 2022","4815","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Thu Oct 20 10:52:01 GMT 2022","Thu Oct 20 10:52:05 GMT 2022","3444","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Thu Oct 20 10:52:42 GMT 2022","Thu Oct 20 10:52:45 GMT 2022","3823","","Sign Up page","","","","Registration with correct credentials",""
"passed","Thu Oct 20 10:51:20 GMT 2022","Thu Oct 20 10:51:22 GMT 2022","2437","","Blog page","","","","Contain header ""IoT | Complete Guide to the Internet of Things"", after click ""IoT Guide"" (example #5)",""
"passed","Thu Oct 20 10:52:09 GMT 2022","Thu Oct 20 10:52:13 GMT 2022","3940","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Thu Oct 20 10:52:23 GMT 2022","Thu Oct 20 10:52:27 GMT 2022","3593","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Thu Oct 20 10:51:34 GMT 2022","Thu Oct 20 10:51:40 GMT 2022","6232","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Thu Oct 20 10:51:27 GMT 2022","Thu Oct 20 10:51:31 GMT 2022","3968","","Blog page","","","","Contain header ""SHAKEN/STIR | Complete Guide to Combatting Illegal Robocalls"", after click ""SHAKEN/STIR Guide"" (example #8)",""
