"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 20 10:50:48 GMT 2022","Thu Oct 20 10:50:52 GMT 2022","3751","","Main page","","","","Show right href, after move to Pricing",""
"passed","Thu Oct 20 10:49:41 GMT 2022","Thu Oct 20 10:49:45 GMT 2022","3095","","Blog page","","","","Contain header ""IoT | Complete Guide to the Internet of Things"", after click ""IoT Guide"" (example #5)",""
"passed","Thu Oct 20 10:49:52 GMT 2022","Thu Oct 20 10:49:54 GMT 2022","2935","","Blog page","","","","Contain header ""SHAKEN/STIR | Complete Guide to Combatting Illegal Robocalls"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Thu Oct 20 10:49:24 GMT 2022","Thu Oct 20 10:49:26 GMT 2022","2116","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Thu Oct 20 10:50:29 GMT 2022","Thu Oct 20 10:50:34 GMT 2022","4542","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Thu Oct 20 10:51:15 GMT 2022","Thu Oct 20 10:51:19 GMT 2022","4241","","Sign Up page","","","","Registration with empty credentials",""
"passed","Thu Oct 20 10:50:56 GMT 2022","Thu Oct 20 10:51:00 GMT 2022","3951","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Thu Oct 20 10:49:58 GMT 2022","Thu Oct 20 10:50:04 GMT 2022","6392","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Thu Oct 20 10:50:52 GMT 2022","Thu Oct 20 10:50:56 GMT 2022","4239","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Thu Oct 20 10:49:45 GMT 2022","Thu Oct 20 10:49:48 GMT 2022","3036","","Blog page","","","","Contain header ""Two-Factor Authentication | Complete Guide to 2FA"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Thu Oct 20 10:49:37 GMT 2022","Thu Oct 20 10:49:41 GMT 2022","4164","","Blog page","","","","Contain header ""WebRTC | Complete Guide to Web Real-Time Communication"", after click ""WebRTC Guide"" (example #4)",""
"passed","Thu Oct 20 10:50:34 GMT 2022","Thu Oct 20 10:50:39 GMT 2022","5194","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Thu Oct 20 10:49:33 GMT 2022","Thu Oct 20 10:49:37 GMT 2022","3349","","Blog page","","","","Contain header ""SIP Trunking | Complete Guide to Session Initiation Protocol"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Thu Oct 20 10:50:14 GMT 2022","Thu Oct 20 10:50:23 GMT 2022","9252","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Thu Oct 20 10:50:39 GMT 2022","Thu Oct 20 10:50:44 GMT 2022","4756","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Thu Oct 20 10:51:04 GMT 2022","Thu Oct 20 10:51:11 GMT 2022","6379","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Thu Oct 20 10:49:26 GMT 2022","Thu Oct 20 10:49:30 GMT 2022","3707","","Blog page","","","","Contain header ""SMS | Complete Guide to Sending Text Messages"", after click ""SMS Guide"" (example #1)",""
"passed","Thu Oct 20 10:51:00 GMT 2022","Thu Oct 20 10:51:04 GMT 2022","3955","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Thu Oct 20 10:51:19 GMT 2022","Thu Oct 20 10:51:24 GMT 2022","5145","","Sign Up page","","","","Registration with correct credentials",""
"passed","Thu Oct 20 10:50:04 GMT 2022","Thu Oct 20 10:50:14 GMT 2022","9662","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Thu Oct 20 10:49:48 GMT 2022","Thu Oct 20 10:49:51 GMT 2022","3563","","Blog page","","","","Contain header ""Fax | Complete Guide to Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Thu Oct 20 10:50:27 GMT 2022","Thu Oct 20 10:50:29 GMT 2022","2224","","Main page","","","","See all button menu on the main page",""
"passed","Thu Oct 20 10:50:44 GMT 2022","Thu Oct 20 10:50:48 GMT 2022","3801","","Main page","","","","Show right href, after move to Products",""
"passed","Thu Oct 20 10:49:30 GMT 2022","Thu Oct 20 10:49:33 GMT 2022","3553","","Blog page","","","","Contain header ""VoIP | Complete Guide to Voice over Internet Protocol"", after click ""VoIP Guide"" (example #2)",""
