"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:09:26 GMT 2022","Mon Oct 03 00:09:31 GMT 2022","5106","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:09:44 GMT 2022","Mon Oct 03 00:09:47 GMT 2022","3799","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:10:04 GMT 2022","Mon Oct 03 00:10:09 GMT 2022","4954","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:09:35 GMT 2022","Mon Oct 03 00:09:38 GMT 2022","3409","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:08:38 GMT 2022","Mon Oct 03 00:08:41 GMT 2022","2789","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:08:26 GMT 2022","Mon Oct 03 00:08:28 GMT 2022","2771","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:08:48 GMT 2022","Mon Oct 03 00:08:54 GMT 2022","6561","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:09:39 GMT 2022","Mon Oct 03 00:09:44 GMT 2022","5040","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:09:17 GMT 2022","Mon Oct 03 00:09:21 GMT 2022","4074","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:10:00 GMT 2022","Mon Oct 03 00:10:04 GMT 2022","4363","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:09:31 GMT 2022","Mon Oct 03 00:09:35 GMT 2022","3740","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:09:51 GMT 2022","Mon Oct 03 00:09:56 GMT 2022","4752","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:09:03 GMT 2022","Mon Oct 03 00:09:11 GMT 2022","8247","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:09:47 GMT 2022","Mon Oct 03 00:09:51 GMT 2022","3553","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:08:54 GMT 2022","Mon Oct 03 00:09:03 GMT 2022","8596","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:08:18 GMT 2022","Mon Oct 03 00:08:22 GMT 2022","3934","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:08:41 GMT 2022","Mon Oct 03 00:08:44 GMT 2022","2651","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:08:32 GMT 2022","Mon Oct 03 00:08:35 GMT 2022","3505","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:08:17 GMT 2022","Mon Oct 03 00:08:18 GMT 2022","1728","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:09:15 GMT 2022","Mon Oct 03 00:09:17 GMT 2022","2064","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:08:35 GMT 2022","Mon Oct 03 00:08:38 GMT 2022","2631","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:08:29 GMT 2022","Mon Oct 03 00:08:32 GMT 2022","2992","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 00:08:22 GMT 2022","Mon Oct 03 00:08:26 GMT 2022","3180","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:09:21 GMT 2022","Mon Oct 03 00:09:26 GMT 2022","4696","","Main page","","","","Show email on register page, after enter email on main page",""
