"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 12:50:44 GMT 2022","Mon Oct 03 12:50:46 GMT 2022","1954","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 12:50:46 GMT 2022","Mon Oct 03 12:50:48 GMT 2022","2603","","Blog page","","","","Contain title ""SMS | Complete Guide to Sending Text Messages"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 12:51:01 GMT 2022","Mon Oct 03 12:51:03 GMT 2022","2249","","Blog page","","","","Contain title ""SHAKEN/STIR | Complete Guide to Combatting Illegal Robocalls"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 12:51:12 GMT 2022","Mon Oct 03 12:51:20 GMT 2022","7652","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 12:50:59 GMT 2022","Mon Oct 03 12:51:01 GMT 2022","2115","","Blog page","","","","Contain title ""Fax | Complete Guide to Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 12:51:43 GMT 2022","Mon Oct 03 12:51:46 GMT 2022","2420","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 12:50:49 GMT 2022","Mon Oct 03 12:50:51 GMT 2022","2066","","Blog page","","","","Contain title ""VoIP | Complete Guide to Voice over Internet Protocol"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 12:52:06 GMT 2022","Mon Oct 03 12:52:10 GMT 2022","4068","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 12:51:55 GMT 2022","Mon Oct 03 12:52:00 GMT 2022","4871","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 12:51:29 GMT 2022","Mon Oct 03 12:51:31 GMT 2022","1760","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 12:51:34 GMT 2022","Mon Oct 03 12:51:37 GMT 2022","3069","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 12:51:31 GMT 2022","Mon Oct 03 12:51:34 GMT 2022","2467","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 12:51:46 GMT 2022","Mon Oct 03 12:51:49 GMT 2022","3024","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 12:51:06 GMT 2022","Mon Oct 03 12:51:12 GMT 2022","5594","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 12:51:40 GMT 2022","Mon Oct 03 12:51:43 GMT 2022","2942","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 12:50:53 GMT 2022","Mon Oct 03 12:50:55 GMT 2022","1820","","Blog page","","","","Contain title ""WebRTC | Complete Guide to Web Real-Time Communication"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 12:50:55 GMT 2022","Mon Oct 03 12:50:57 GMT 2022","2151","","Blog page","","","","Contain title ""IoT | Complete Guide to the Internet of Things"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 12:50:57 GMT 2022","Mon Oct 03 12:50:59 GMT 2022","2049","","Blog page","","","","Contain title ""Two-Factor Authentication | Complete Guide to 2FA"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 12:50:51 GMT 2022","Mon Oct 03 12:50:53 GMT 2022","1935","","Blog page","","","","Contain title ""SIP Trunking | Complete Guide to Session Initiation Protocol"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 12:52:03 GMT 2022","Mon Oct 03 12:52:06 GMT 2022","2970","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 12:51:37 GMT 2022","Mon Oct 03 12:51:40 GMT 2022","3380","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 12:51:52 GMT 2022","Mon Oct 03 12:51:55 GMT 2022","3340","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 12:51:20 GMT 2022","Mon Oct 03 12:51:27 GMT 2022","7117","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 12:51:49 GMT 2022","Mon Oct 03 12:51:52 GMT 2022","3081","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
