"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:05:35 GMT 2022","Mon Oct 03 00:05:39 GMT 2022","3898","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:04:23 GMT 2022","Mon Oct 03 00:04:25 GMT 2022","2178","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:04:21 GMT 2022","Mon Oct 03 00:04:23 GMT 2022","2214","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:04:16 GMT 2022","Mon Oct 03 00:04:18 GMT 2022","2423","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 00:05:25 GMT 2022","Mon Oct 03 00:05:28 GMT 2022","3765","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:04:05 GMT 2022","Mon Oct 03 00:04:08 GMT 2022","2885","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:04:25 GMT 2022","Mon Oct 03 00:04:29 GMT 2022","3440","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:05:22 GMT 2022","Mon Oct 03 00:05:25 GMT 2022","2880","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:04:08 GMT 2022","Mon Oct 03 00:04:10 GMT 2022","2236","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:05:08 GMT 2022","Mon Oct 03 00:05:11 GMT 2022","2891","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:04:45 GMT 2022","Mon Oct 03 00:04:52 GMT 2022","7114","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:04:10 GMT 2022","Mon Oct 03 00:04:13 GMT 2022","2564","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:04:18 GMT 2022","Mon Oct 03 00:04:21 GMT 2022","2432","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:05:04 GMT 2022","Mon Oct 03 00:05:08 GMT 2022","3969","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:05:32 GMT 2022","Mon Oct 03 00:05:35 GMT 2022","3231","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:05:00 GMT 2022","Mon Oct 03 00:05:04 GMT 2022","4187","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:04:57 GMT 2022","Mon Oct 03 00:05:00 GMT 2022","3270","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:04:32 GMT 2022","Mon Oct 03 00:04:37 GMT 2022","5559","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:04:54 GMT 2022","Mon Oct 03 00:04:56 GMT 2022","1951","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:05:17 GMT 2022","Mon Oct 03 00:05:22 GMT 2022","4352","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:05:11 GMT 2022","Mon Oct 03 00:05:14 GMT 2022","2576","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:04:37 GMT 2022","Mon Oct 03 00:04:44 GMT 2022","7404","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:05:14 GMT 2022","Mon Oct 03 00:05:17 GMT 2022","3455","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:04:13 GMT 2022","Mon Oct 03 00:04:16 GMT 2022","2832","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
