"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 13:06:36 GMT 2022","Mon Oct 03 13:06:41 GMT 2022","4887","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 13:06:48 GMT 2022","Mon Oct 03 13:06:54 GMT 2022","5856","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 13:05:20 GMT 2022","Mon Oct 03 13:05:22 GMT 2022","2494","","Blog page","","","","Contain header ""VoIP | Complete Guide to Voice over Internet Protocol"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 13:06:18 GMT 2022","Mon Oct 03 13:06:22 GMT 2022","4617","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 13:06:41 GMT 2022","Mon Oct 03 13:06:45 GMT 2022","4037","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 13:06:45 GMT 2022","Mon Oct 03 13:06:48 GMT 2022","3429","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 13:05:50 GMT 2022","Mon Oct 03 13:05:59 GMT 2022","8751","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 13:06:22 GMT 2022","Mon Oct 03 13:06:28 GMT 2022","5041","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 13:05:28 GMT 2022","Mon Oct 03 13:05:31 GMT 2022","2788","","Blog page","","","","Contain header ""IoT | Complete Guide to the Internet of Things"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 13:05:45 GMT 2022","Mon Oct 03 13:05:50 GMT 2022","5781","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 13:05:14 GMT 2022","Mon Oct 03 13:05:16 GMT 2022","1846","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 13:05:22 GMT 2022","Mon Oct 03 13:05:25 GMT 2022","2950","","Blog page","","","","Contain header ""SIP Trunking | Complete Guide to Session Initiation Protocol"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 13:07:03 GMT 2022","Mon Oct 03 13:07:08 GMT 2022","5372","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 13:05:31 GMT 2022","Mon Oct 03 13:05:35 GMT 2022","4273","","Blog page","","","","Contain header ""Two-Factor Authentication | Complete Guide to 2FA"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 13:06:11 GMT 2022","Mon Oct 03 13:06:13 GMT 2022","2221","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 13:05:16 GMT 2022","Mon Oct 03 13:05:19 GMT 2022","3760","","Blog page","","","","Contain header ""SMS | Complete Guide to Sending Text Messages"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 13:05:38 GMT 2022","Mon Oct 03 13:05:41 GMT 2022","2889","","Blog page","","","","Contain header ""SHAKEN/STIR | Complete Guide to Combatting Illegal Robocalls"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 13:05:35 GMT 2022","Mon Oct 03 13:05:38 GMT 2022","2726","","Blog page","","","","Contain header ""Fax | Complete Guide to Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 13:06:58 GMT 2022","Mon Oct 03 13:07:03 GMT 2022","4509","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 13:05:25 GMT 2022","Mon Oct 03 13:05:28 GMT 2022","2563","","Blog page","","","","Contain header ""WebRTC | Complete Guide to Web Real-Time Communication"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 13:05:59 GMT 2022","Mon Oct 03 13:06:07 GMT 2022","8172","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 13:06:13 GMT 2022","Mon Oct 03 13:06:18 GMT 2022","4411","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 13:06:32 GMT 2022","Mon Oct 03 13:06:36 GMT 2022","4136","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 13:06:28 GMT 2022","Mon Oct 03 13:06:32 GMT 2022","3922","","Main page","","","","Show right href, after move to Products",""
