"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:05:23 GMT 2022","Mon Oct 03 00:05:25 GMT 2022","1900","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 00:06:21 GMT 2022","Mon Oct 03 00:06:23 GMT 2022","2764","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:05:15 GMT 2022","Mon Oct 03 00:05:18 GMT 2022","2710","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:05:50 GMT 2022","Mon Oct 03 00:05:57 GMT 2022","7320","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:06:36 GMT 2022","Mon Oct 03 00:06:40 GMT 2022","4065","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:05:27 GMT 2022","Mon Oct 03 00:05:29 GMT 2022","1948","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:05:42 GMT 2022","Mon Oct 03 00:05:50 GMT 2022","7724","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:05:36 GMT 2022","Mon Oct 03 00:05:42 GMT 2022","5609","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:06:33 GMT 2022","Mon Oct 03 00:06:36 GMT 2022","2982","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:06:05 GMT 2022","Mon Oct 03 00:06:08 GMT 2022","3063","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:06:24 GMT 2022","Mon Oct 03 00:06:26 GMT 2022","2711","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:05:31 GMT 2022","Mon Oct 03 00:05:33 GMT 2022","1943","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:06:02 GMT 2022","Mon Oct 03 00:06:04 GMT 2022","2629","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:06:26 GMT 2022","Mon Oct 03 00:06:30 GMT 2022","3222","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:06:00 GMT 2022","Mon Oct 03 00:06:02 GMT 2022","1962","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:05:13 GMT 2022","Mon Oct 03 00:05:15 GMT 2022","2586","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:05:21 GMT 2022","Mon Oct 03 00:05:23 GMT 2022","2378","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:06:18 GMT 2022","Mon Oct 03 00:06:21 GMT 2022","3006","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:06:08 GMT 2022","Mon Oct 03 00:06:12 GMT 2022","4508","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:05:25 GMT 2022","Mon Oct 03 00:05:27 GMT 2022","1888","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:06:15 GMT 2022","Mon Oct 03 00:06:18 GMT 2022","2417","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:05:18 GMT 2022","Mon Oct 03 00:05:21 GMT 2022","2466","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:06:12 GMT 2022","Mon Oct 03 00:06:15 GMT 2022","2842","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:05:29 GMT 2022","Mon Oct 03 00:05:31 GMT 2022","1917","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
