"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:19:07 GMT 2022","Mon Oct 03 00:19:10 GMT 2022","2614","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:18:11 GMT 2022","Mon Oct 03 00:18:13 GMT 2022","2040","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:18:15 GMT 2022","Mon Oct 03 00:18:17 GMT 2022","1974","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 00:18:57 GMT 2022","Mon Oct 03 00:19:00 GMT 2022","3270","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:18:19 GMT 2022","Mon Oct 03 00:18:21 GMT 2022","2055","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:19:00 GMT 2022","Mon Oct 03 00:19:04 GMT 2022","3557","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:18:17 GMT 2022","Mon Oct 03 00:18:19 GMT 2022","2102","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:18:55 GMT 2022","Mon Oct 03 00:18:57 GMT 2022","2456","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:18:13 GMT 2022","Mon Oct 03 00:18:15 GMT 2022","1832","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:19:10 GMT 2022","Mon Oct 03 00:19:12 GMT 2022","2836","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:18:43 GMT 2022","Mon Oct 03 00:18:50 GMT 2022","7082","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:19:15 GMT 2022","Mon Oct 03 00:19:17 GMT 2022","2622","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:19:29 GMT 2022","Mon Oct 03 00:19:33 GMT 2022","3892","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:18:30 GMT 2022","Mon Oct 03 00:18:35 GMT 2022","5626","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:18:09 GMT 2022","Mon Oct 03 00:18:11 GMT 2022","2215","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:19:04 GMT 2022","Mon Oct 03 00:19:07 GMT 2022","2877","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:19:18 GMT 2022","Mon Oct 03 00:19:22 GMT 2022","4629","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:18:52 GMT 2022","Mon Oct 03 00:18:54 GMT 2022","2013","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:19:13 GMT 2022","Mon Oct 03 00:19:15 GMT 2022","2263","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:18:22 GMT 2022","Mon Oct 03 00:18:24 GMT 2022","2014","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:18:07 GMT 2022","Mon Oct 03 00:18:09 GMT 2022","1691","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:19:25 GMT 2022","Mon Oct 03 00:19:29 GMT 2022","3200","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:18:24 GMT 2022","Mon Oct 03 00:18:26 GMT 2022","2022","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:18:35 GMT 2022","Mon Oct 03 00:18:43 GMT 2022","7158","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
