"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:08:16 GMT 2022","Mon Oct 03 00:08:20 GMT 2022","3826","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:06:54 GMT 2022","Mon Oct 03 00:06:57 GMT 2022","2937","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:07:12 GMT 2022","Mon Oct 03 00:07:15 GMT 2022","2594","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:07:51 GMT 2022","Mon Oct 03 00:07:56 GMT 2022","4662","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:08:11 GMT 2022","Mon Oct 03 00:08:16 GMT 2022","4387","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:07:34 GMT 2022","Mon Oct 03 00:07:41 GMT 2022","7920","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:08:04 GMT 2022","Mon Oct 03 00:08:07 GMT 2022","2990","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:07:00 GMT 2022","Mon Oct 03 00:07:02 GMT 2022","2592","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
"passed","Mon Oct 03 00:07:09 GMT 2022","Mon Oct 03 00:07:12 GMT 2022","2538","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:08:00 GMT 2022","Mon Oct 03 00:08:04 GMT 2022","3658","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:07:45 GMT 2022","Mon Oct 03 00:07:47 GMT 2022","1974","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:07:03 GMT 2022","Mon Oct 03 00:07:07 GMT 2022","4040","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:07:07 GMT 2022","Mon Oct 03 00:07:09 GMT 2022","2350","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:06:48 GMT 2022","Mon Oct 03 00:06:51 GMT 2022","2941","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:07:18 GMT 2022","Mon Oct 03 00:07:25 GMT 2022","6854","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:07:47 GMT 2022","Mon Oct 03 00:07:51 GMT 2022","3831","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:08:07 GMT 2022","Mon Oct 03 00:08:11 GMT 2022","4010","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:08:32 GMT 2022","Mon Oct 03 00:08:38 GMT 2022","5412","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:08:20 GMT 2022","Mon Oct 03 00:08:24 GMT 2022","4479","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:07:25 GMT 2022","Mon Oct 03 00:07:34 GMT 2022","8529","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:08:28 GMT 2022","Mon Oct 03 00:08:32 GMT 2022","3909","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:07:56 GMT 2022","Mon Oct 03 00:08:00 GMT 2022","4641","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:06:57 GMT 2022","Mon Oct 03 00:07:00 GMT 2022","2317","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:06:51 GMT 2022","Mon Oct 03 00:06:54 GMT 2022","3012","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
