"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 03 00:12:28 GMT 2022","Mon Oct 03 00:12:31 GMT 2022","2940","","Main page","","","","Show right href, after move to Products",""
"passed","Mon Oct 03 00:11:54 GMT 2022","Mon Oct 03 00:12:02 GMT 2022","8708","","Contact Us page","","","","Fill out the ""contact us"" form (example #1)",""
"passed","Mon Oct 03 00:12:13 GMT 2022","Mon Oct 03 00:12:16 GMT 2022","2319","","Main page","","","","See all button menu on the main page",""
"passed","Mon Oct 03 00:11:36 GMT 2022","Mon Oct 03 00:11:38 GMT 2022","2250","","Blog page","","","","Contain title ""Two-Factor Authentication"", after click ""Two-Factor Authentication Guide"" (example #6)",""
"passed","Mon Oct 03 00:11:48 GMT 2022","Mon Oct 03 00:11:54 GMT 2022","6031","","Contact Us page","","","","Form ""contact us"" with empty credentials",""
"passed","Mon Oct 03 00:12:41 GMT 2022","Mon Oct 03 00:12:45 GMT 2022","3084","","Main page","","","","See LinkedIn page, after click on ""Connect on LinkedIn""",""
"passed","Mon Oct 03 00:12:02 GMT 2022","Mon Oct 03 00:12:10 GMT 2022","7662","","Contact Us page","","","","Fill out the ""contact us"" form (example #2)",""
"passed","Mon Oct 03 00:11:33 GMT 2022","Mon Oct 03 00:11:35 GMT 2022","2399","","Blog page","","","","Contain title ""IoT"", after click ""IoT Guide"" (example #5)",""
"passed","Mon Oct 03 00:11:28 GMT 2022","Mon Oct 03 00:11:30 GMT 2022","2350","","Blog page","","","","Contain title ""SIP Trunking"", after click ""SIP Trunk Guide"" (example #3)",""
"passed","Mon Oct 03 00:11:22 GMT 2022","Mon Oct 03 00:11:25 GMT 2022","2721","","Blog page","","","","Contain title ""SMS"", after click ""SMS Guide"" (example #1)",""
"passed","Mon Oct 03 00:11:38 GMT 2022","Mon Oct 03 00:11:41 GMT 2022","3384","","Blog page","","","","Contain title ""Fax"", after click ""Fax Guide"" (example #7)",""
"passed","Mon Oct 03 00:12:31 GMT 2022","Mon Oct 03 00:12:34 GMT 2022","2872","","Main page","","","","Show right href, after move to Pricing",""
"passed","Mon Oct 03 00:12:39 GMT 2022","Mon Oct 03 00:12:41 GMT 2022","2905","","Main page","","","","See Facebook page, after click on ""Follow on Facebook""",""
"passed","Mon Oct 03 00:11:41 GMT 2022","Mon Oct 03 00:11:44 GMT 2022","2661","","Blog page","","","","Contain title ""SHAKEN/STIR"", after click ""SHAKEN/STIR Guide"" (example #8)",""
"passed","Mon Oct 03 00:12:19 GMT 2022","Mon Oct 03 00:12:23 GMT 2022","4361","","Main page","","","","Show email on register page, after enter email on main page",""
"passed","Mon Oct 03 00:12:16 GMT 2022","Mon Oct 03 00:12:19 GMT 2022","3055","","Main page","","","","See Sign up page, after click on ""Sign up""",""
"passed","Mon Oct 03 00:11:20 GMT 2022","Mon Oct 03 00:11:22 GMT 2022","1667","","Blog page","","","","The page should contain the header ""Resource Hub""",""
"passed","Mon Oct 03 00:12:56 GMT 2022","Mon Oct 03 00:13:01 GMT 2022","4456","","Sign Up page","","","","Registration with correct credentials",""
"passed","Mon Oct 03 00:12:45 GMT 2022","Mon Oct 03 00:12:49 GMT 2022","4676","","Main page","","","","See Twitter page, after click on ""Follow on Twitter""",""
"passed","Mon Oct 03 00:12:24 GMT 2022","Mon Oct 03 00:12:28 GMT 2022","4085","","Main page","","","","Show Contact page after click on ""Talk to an expert",""
"passed","Mon Oct 03 00:12:34 GMT 2022","Mon Oct 03 00:12:38 GMT 2022","4827","","Main page","","","","See Documentation page, after click on ""Developer Docs""",""
"passed","Mon Oct 03 00:12:53 GMT 2022","Mon Oct 03 00:12:56 GMT 2022","3483","","Sign Up page","","","","Registration with empty credentials",""
"passed","Mon Oct 03 00:11:25 GMT 2022","Mon Oct 03 00:11:28 GMT 2022","2991","","Blog page","","","","Contain title ""VoIP"", after click ""VoIP Guide"" (example #2)",""
"passed","Mon Oct 03 00:11:30 GMT 2022","Mon Oct 03 00:11:33 GMT 2022","2701","","Blog page","","","","Contain title ""WebRTC"", after click ""WebRTC Guide"" (example #4)",""
